Last 4 Card Digits,Order Date,Menu Item,Qty,Total,Tip
5490,2024-01-07 12:06:00,"Lemonade, Iced Tea, HH Mimosa Flight, Mule Flight, 6 Oz N.Y. Steak & Eggs, Flights 3 Egg Omelet, Cast Iron Hash Flight, Wedge Salad, Chicken n Waffles, Classic Breakfast, Toast Flight, Breakfast Burrito",14.0,227.0,5.5
5502,2024-02-22 19:04:00,"Mocktini Flight, HH Tasting Wine Flight, HH Margarita Rock Flight, Mac & Cheese Flight, Taco Flight, Slider Flight",6.0,110.33,20.0
5503,2024-01-14 19:05:00,"Mac & Cheese Flight, Empanada Flight, 12 Oz New York Steak, Beignet Flight",4.0,96.08,2.41
5504,2024-02-08 20:45:00,"Fry Flight, Caesar Salad, Wedge Salad, Flights Burger, Margarita, Fry Flight, Caesar Salad, Wedge Salad, Flights Burger, Margarita",10.0,119.96000000000001,15.0
5504,2024-02-22 19:50:00,"Wingman, Margarita Rock Flight, Cabernet - Sebastiani - Glass, Pan Seared Salmon Fillet, Fettuccine Alfredo, Flights Burger, Taco Flight, Campbell Mud Pie, Margarita",9.0,169.31,17.56
5507,2024-02-24 13:06:00,"Mile High, Side Bacon, Side Pancake, Wedge Salad, Chicken n Waffles, Sids Fruit Oranges",6.0,78.65,14.0
5523,2023-11-25 17:48:00,"Frozen Margarita Flight, Sprite, Slider Flight, Slider Flight, Slider Flight, Fry Flight, BBQ Pulled Pork Sandwich",7.0,134.26,15.0
5533,2024-01-05 17:43:00,"HH Martini Flight, Voodoo Ranger, Chicken Wing Flight",3.0,46.980000000000004,17.26
5540,2023-12-28 18:40:00,"Slider Flight, Empanada Flight, Side Fries, Diet Coke, Beignet Flight, Brownie Bomber",6.0,77.49,20.0
5549,2024-02-11 13:21:00,"Bird Dog, Ghost Rider",2.0,30.64,7.68
5550,2024-01-14 13:06:00,"HH Mimosa Flight, Cast Iron Hash Flight, Toast Flight, Ahi Tuna Taco Flight",4.0,70.92,4.0
5552,2023-11-15 16:49:00,"HH Martini Flight, Ginger Beer, Taco Flight, Skewer Flight",4.0,64.42,3.28
5555,2024-02-01 19:20:00,"Sauvignon Blanc - Unshackled - Glass, Pinot Grigio - 14 Hands - Glass, Old Fashioned Flight, Mule Flight, Fry Flight, Ahi Tuna Taco Flight, Chicken Wing Flight",7.0,143.10999999999999,5.52
5561,2023-12-03 12:28:00,"Martini Flight, Mimosa Flight, Mac & Cheese Flight, Ahi Tuna Taco Flight, Flights Burger, Cheesecake Flight, Frozen Margarita Flight, Mule Flight, Mac & Cheese Flight, Empanada Flight",10.0,218.45999999999998,20.68
5564,2024-01-20 17:40:00,"Fry Flight, Chicken Wing Flight, Ahi Tuna Taco Flight, Slider Flight, Chicken Wing Flight, Beignet Flight",6.0,0.0,26.97
5565,2023-11-12 16:53:00,"Slider Flight, Mac & Cheese Flight, Fry Flight, Taco Flight, Margarita Rock Flight, Martini Flight, Titos",7.0,146.35,16.1
5568,2024-02-29 18:31:00,Taco Flight,1.0,9.81,26.53
5570,2023-11-16 17:35:00,"Margarita Rock Flight, Mule Flight, Fry Flight",3.0,71.03999999999999,1.41
5577,2023-11-18 12:22:00,"HH Mimosa Flight, Caprese Salad, Cast Iron Hash Flight",4.0,66.61,4.0
5577,2023-12-23 21:29:00,"Mule Flight, Margarita Rock Flight, Mimosa Flight, Mojito Flight, Well Tequila, Mule Flight",6.0,143.29,0.0
5581,2024-01-14 13:27:00,"HH Mimosa Flight, 6 Oz N.Y. Steak & Eggs, Side Pancake",3.0,43.72,25.47
5583,2024-02-10 18:12:00,"Fettuccine Alfredo, Margarita Rock Flight, Shirley Temple, Slider Flight, Mac & Cheese Flight",5.0,93.92999999999999,10.0
5592,2024-02-27 19:18:00,"Mac & Cheese Flight, Margarita Rock Flight, Tasting Wine Flight, Fry Flight, Roasted Lemon Chicken, Slider Flight, Chicken Wing Flight",7.0,166.0,11.07
5612,2023-11-17 20:53:00,"Sierra Hazy, Margarita Rock Flight, Sierra Hazy, BBQ Pulled Pork Sandwich, Side Fries, Empanada Flight",6.0,90.69,8.25
5616,2023-11-27 19:16:00,BBQ Pulled Pork Sandwich,1.0,9.81,16.0
5624,2024-01-29 16:59:00,"HH Mojito Flight, Skewer Flight, Mac & Cheese Flight",3.0,61.15,1.0
5626,2023-12-02 17:55:00,"Slider Flight, Fettuccine Alfredo, Two Beef Tacos, Hummus, Pinot Noir - Josh - Glass, Pino G ,iris",6.0,92.8,15.72
5626,2023-12-02 18:17:00,"Caesar Salad, Caprese Salad, Baby Back Ribs Flight",3.0,51.230000000000004,15.72
5628,2024-01-21 14:02:00,"Iced Tea, Arnold Palmer, stella, Classic Breakfast, Classic Breakfast, Classic Breakfast",6.0,62.17,22.53
5633,2024-02-10 13:42:00,Martini Flight,1.0,26.25,5.25
5635,2024-01-21 13:54:00,"Cast Iron Hash Flight, Flights 3 Egg Omelet, Margarita Rock Flight, Old Fashioned Flight",4.0,87.38,4.13
5639,2024-01-05 18:07:00,"stella, Fettuccine Alfredo",2.0,37.15,7.64
5643,2023-11-05 12:47:00,"Beef Slider, Macaroni & Cheese, 6 Oz N.Y. Steak & Eggs, HH Bloody Mary Flight, 2 Kids Apple Juice",5.0,59.01,0.0
5643,2024-01-12 16:46:00,"Skewer Flight, Slider Flight, Side Fries",3.0,52.39,16.83
5644,2024-01-26 17:27:00,"Margarita, Old Fashioned, Titos Shot, Titos Shot, Titos Shot",5.0,56.870000000000005,3.0
5650,2023-11-09 19:05:00,"Empanada Flight, Mojito Flight, Slider Flight, Cheesecake Flight",4.0,85.17,23.0
5650,2023-11-29 17:51:00,"Skewer Flight, Salad Flight, Lemonade, Coke",4.0,52.39,4.37
5652,2023-12-23 18:42:00,"805, 805, Slider Flight, Mac & Cheese Flight",4.0,60.06,12.01
5659,2023-12-13 19:21:00,"Fry Flight, Taco Flight, Mac & Cheese Flight, Morena Mia, Cabernet - Flights Founder's Label - Bottle",5.0,110.32,9.18
5662,2024-02-16 16:54:00,Mojito Flight,1.0,26.25,4.0
5668,2024-01-26 17:30:00,"HH Tasting Wine Flight, HH Tasting Wine Flight, HH Tasting Wine Flight, Skewer Flight, Beignet Flight, Empanada Flight, Mac & Cheese Flight",7.0,126.7,7.77
5672,2024-01-27 11:54:00,"HH Mimosa Flight, Toast Flight, Flights 3 Egg Omelet",3.0,46.91,20.0
5685,2024-01-05 16:58:00,Empanada Flight,1.0,20.74,24.18
5687,2024-02-14 16:12:00,"Coke, Fry Flight, Slider Flight, Ahi Tuna Taco Flight, Elysian Space Dust",5.0,69.83,10.0
5697,2024-01-22 17:13:00,"Elysian Space Dust, HH BEER, Glenlivet 12 Years, HH BEER",6.0,43.730000000000004,50.0
5698,2023-12-16 17:47:00,"Rose - The Fabliest - Glass, Paloma, Ahi Tuna Taco Flight",3.0,43.68,34.51
5705,2023-11-26 14:01:00,"Coffee Decaf, Coffee Regular, Empanada Flight, Salad Flight, Skewer Flight, 6 Oz N.Y. Steak & Eggs, Salad Flight, Flights 3 Egg Omelet, Cast Iron Hash Flight, HH Mimosa Flight, Pancake Flight",11.0,180.04,35.0
5709,2023-11-05 13:58:00,"HH Mimosa Flight, HH Mimosa Flight, Salad Flight, Salad Flight",4.0,72.08,20.43
5712,2024-02-29 20:14:00,"Chicken Wing Flight, Fry Flight, Slider Flight",3.0,65.47,7.44
5716,2024-02-17 17:53:00,"Gin Flight, Hummus, Skewer Flight, Salad Flight, Empanada Flight, Beer Flight, Tanq, Campbell Mud Pie",8.0,144.15,40.0
5734,2023-11-19 14:24:00,"Martini, Campbell Mud Pie, Martini Flight, Margarita Rock Flight",4.0,80.94,17.81
5734,2024-01-12 19:10:00,"Margarita Rock Flight, Mule Flight, Beer Flight, Martini Flight, Chicken Wing Flight, Skewer Flight, Slider Flight, Fry Flight, Skewer Flight, Wedge Salad, Flights Burger, Margarita, Brownie Bomber",13.0,268.62,15.84
5744,2023-12-16 14:28:00,Taco Flight,1.0,19.63,7.28
5744,2024-02-02 20:33:00,"Fry Flight, Gin Flight, Mojito Flight, Margarita Rock Flight, Slider Flight, Taco Flight, Ahi Tuna Taco Flight, Flights Burger",8.0,180.19,36.04
5748,2023-11-09 16:06:00,"HH Margarita Rock Flight, HH Margarita Rock Flight, Chicken Wing Flight, Empanada Flight, Fry Flight, HH Bloody Mary Flight",6.0,113.62,20.45
5748,2024-02-16 17:33:00,"Fettuccine Alfredo, Voodoo Ranger, Voodoo Ranger, One Meatball No Sauce",4.0,44.79,3.91
5749,2024-02-10 15:08:00,"Hummus, Margarita Rock Flight, Martini Flight, Mule Flight, Fry Flight",5.0,114.74,15.5
5751,2023-11-15 17:05:00,"Hapas ipa, Hapas ipa, Hapas ipa, Fettuccine Alfredo, Taco Flight, Skewer Flight",8.0,100.44,40.0
5751,2024-01-25 16:21:00,"Caesar Salad, Lemonade, Pan Seared Salmon Fillet, Add Potatoes On Side",4.0,48.019999999999996,31.66
5755,2024-02-13 18:30:00,"Red Wine Flight, Bird Dog, Red Wine Flight, Old Fashioned Flight, Skewer Flight, Ahi Tuna Taco Flight, Skewer Flight, Fry Flight, Skewer Flight, Flights Burger, Elysian Space Dust",11.0,231.53,18.55
5762,2023-11-17 20:20:00,"HH Frozen Margarita Flight, Fry Flight",2.0,34.95,4.92
5773,2023-12-12 16:47:00,"Mac & Cheese Flight, Salad Flight, Chicken Wing Flight",3.0,65.47999999999999,20.0
5781,2023-11-07 15:28:00,"Bourbon Flight, Skewer Flight",3.0,89.62,2.0
5786,2024-02-03 20:05:00,"Titos Dbl, Mojito Flight, Mule Flight, Ahi Tuna Taco Flight",4.0,98.38,0.0
5789,2024-02-02 21:06:00,"Mojito Flight, 12 Oz New York Steak, Roasted Lemon Chicken, Komos Rosa, Komos Rosa, Fry Flight, Caesar Salad, 12 Oz New York Steak, Pan Seared Salmon Fillet, Tosted Bread 4 Cut In Half, Chardonnay - Patland - Bottle",11.0,320.14,2.0
5790,2023-11-24 20:15:00,"Martini Flight, Mojito Flight, Slider Flight",3.0,74.32,3.94
5791,2024-02-01 17:07:00,"HH Margarita Rock Flight, Don Julio Reposado",2.0,33.91,10.0
5796,2023-11-09 19:03:00,"Paloma, Paloma, Mojito Flight, Margarita Rock Flight, Fry Flight, Taco Flight, Brownie Bomber, Empanada Flight, Mojito Flight, Paloma, Frozen Margarita Flight, Baby Back Ribs Flight, Cheesecake Flight, Miracle on the Hudson, Empanada Flight, Paloma, Hapas ipa",17.0,331.08,20.0
5800,2024-02-18 19:43:00,"Beer Flight, Cosmopolitan, Margarita Rock Flight, Taco Flight, Fry Flight, Slider Flight, Skewer Flight",8.0,158.35999999999999,7.86
5802,2023-12-29 18:38:00,"Elysian Space Dust, 12 Oz New York Steak",3.0,53.54,24.78
5810,2023-12-30 17:50:00,"Mojito Flight, Mojito Flight, Bird Dog, Margarita Rock Flight, Morena Mia, cheese flight, Hummus, Chicken Wing Flight, Fry Flight, MODELO, Hendricks, MODELO",12.0,210.9,5.25
5811,2023-11-08 18:28:00,"HH Mimosa Flight, Mac & Cheese Flight, Empanada Flight",3.0,57.89,5.0
5823,2024-02-23 16:52:00,"HH Margarita Rock Flight, Gin Flight, cheese flight",3.0,49.18,11.8
5829,2023-12-16 13:45:00,"HH Mimosa Flight, Side Fries, Toast Flight",3.0,38.230000000000004,4.71
5831,2024-02-14 18:58:00,"Taco Flight, Skewer Flight, Salad Flight",3.0,63.26,13.92
5835,2023-11-22 16:56:00,Sierra Hazy,1.0,5.46,1.0
5838,2024-02-16 20:02:00,"Margarita Rock Flight, Margarita Rock Flight, Empanada Flight, Flights Burger",4.0,91.78,9.45
5841,2023-11-19 12:28:00,"Mojito Flight, Miracle on the Hudson, Miracle on the Hudson, Meatballs, Campbell Mud Pie",5.0,112.59,0.0
5843,2023-12-02 12:32:00,"Beer Flight, HH Mimosa Flight, Slider Flight, Fry Flight, Hummus, Cast Iron Hash Flight, HH Bloody Mary Flight, HH Mimosa Flight",9.0,160.57999999999998,14.0
5852,2023-11-20 18:05:00,"Old Fashioned Flight, Martini Flight, Margarita Rock Flight, BBQ Pulled Pork Sandwich, Fettuccine Alfredo, Flights Burger, Mac & Cheese Flight",7.0,167.15,35.0
5857,2024-02-25 18:27:00,"Diet Coke, Flights Burger",3.0,41.45,8.29
5858,2024-01-17 19:05:00,"Roasted Lemon Chicken, Salad Flight",2.0,0.0,8.0
5860,2023-12-28 17:33:00,Flights Burger,1.0,9.26,7.87
5862,2023-11-24 19:16:00,Titos,1.0,13.12,9.82
5877,2024-01-27 14:43:00,"Miracle on the Hudson, 6 Oz N.Y. Steak & Eggs",2.0,48.08,1.75
5878,2023-11-25 17:38:00,Sauvignon Blanc - Intrinsic - Glass,1.0,0.0,8.3
5883,2023-12-13 10:16:00,"Meatballs, Fettuccine Alfredo",2.0,0.0,14.9
5895,2023-12-15 17:42:00,"Sauvignon Blanc - Simi, Baby Back Ribs Flight, Roasted Lemon Chicken, Sauvignon Blanc - Simi, Sauvignon Blanc - Simi, Baby Back Ribs Flight, Roasted Lemon Chicken, Sauvignon Blanc - Simi",8.0,146.3,6.48
5898,2023-12-30 19:54:00,"Taco Flight, Hot Tea, Beignet Flight",3.0,34.91,0.0
5916,2024-01-14 12:09:00,Fettuccine Alfredo,1.0,0.0,7.87
5917,2023-11-09 15:52:00,Hh Beer,1.0,5.46,1.09
5917,2023-11-09 16:12:00,Bread And Butter,1.0,3.29,4.37
5918,2023-11-10 19:11:00,"Martini Flight, Ahi Tuna Taco Flight, Mac & Cheese Flight, Caesar Salad, Margarita Rock Flight",5.0,105.94,21.19
5920,2024-01-26 16:36:00,"HH Margarita Rock Flight, Martini, HH Mule Flight, HH Old Fashioned Flight",4.0,62.349999999999994,20.0
5925,2024-01-20 17:28:00,"Frozen Margarita Flight, Slider Flight, Fry Flight",3.0,66.61,25.36
5927,2024-01-05 20:03:00,"Meatballs, Jim Beam",3.0,44.79,18.57
5930,2024-02-24 16:48:00,"Morena Mia, Side Fries",2.0,15.32,2.76
5932,2023-12-20 20:13:00,"Coke, MODELO, Mile High, Brownie Bomber, Hennessy VS",5.0,55.76,10.24
5932,2024-02-14 16:39:00,"HH Mimosa Flight, HH Mule Flight, Lamb lolli, Mac & Cheese Flight, Fry Flight, Taco Flight",6.0,116.84,9.17
5932,2024-02-25 11:37:00,"Ahi Tuna Taco Flight, Fry Flight, Taco Flight",3.0,57.8,5.78
5934,2024-02-01 20:00:00,"Beer Flight, Beer Flight, Fry Flight",3.0,53.54,10.71
5936,2024-01-14 17:55:00,"Elysian Space Dust, Macaroni & Cheese, Two Chicken Tacos, Chicken Wing Flight, Caprese Salad, Side Fries, Chardonnay - Hess - Glass, Elysian Space Dust",9.0,108.16,44.35
5938,2023-12-02 16:15:00,"Margarita Rock Flight, Bloody Mary Flight, Macaroni & Cheese, Baby Back Ribs Flight, Taco Flight, MODELO, Flights Burger",9.0,161.63,8.0
5940,2023-11-10 18:27:00,"HH Hapas IPA, Fettuccine Alfredo",4.0,45.9,2.0
5944,2023-11-11 19:48:00,"Mule Flight, Mojito Flight, Mimosa Flight, Side Fries, Mojito Flight",5.0,111.57,7.0
5945,2023-12-17 17:29:00,"Mojito Flight, Caesar Salad, Fry Flight, Taco Flight, Baby Back Ribs Flight, Lemonade, Birthday Cheesecake",7.0,114.62,3.25
5947,2023-11-27 17:45:00,"HH Tasting Wine Flight, Elysian Space Dust, Elysian Space Dust",3.0,30.62,6.74
5950,2023-12-24 11:35:00,"Margarita Rock Flight, Flights Burger",2.0,44.79,8.06
5952,2023-12-02 12:42:00,"Breakfast Burrito, BBQ Pulled Pork Sandwich, Elysian Space Dust, MODELO, Frozen Margarita Flight, Frozen Margarita Flight, Beer Flight, HH Mimosa Flight, Slider Flight, Fry Flight, Hummus, Cast Iron Hash Flight",13.0,232.64,10.49
5954,2024-01-26 19:36:00,"Bird Dog, Ghost Rider, Empanada Flight, Ahi Tuna Taco Flight, Baby Back Ribs Flight, Fry Flight, Chicken Wing Flight",7.0,138.66,7.0
5966,2023-11-17 20:44:00,"Margarita Rock Flight, Hummus, Side Fries",3.0,50.269999999999996,19.95
5967,2023-12-04 16:54:00,"Margarita Rock Flight, Fry Flight",3.0,71.03999999999999,11.78
5967,2023-12-04 17:07:00,"HH Old Fashioned Flight, Skewer Flight, Ahi Tuna Taco Flight, Fry Flight, Mocktini Flight",5.0,93.9,11.78
5982,2023-12-22 18:09:00,Two Floghts,1.0,32.82,13.08
5985,2023-12-03 13:28:00,"MODELO, Bulliet Rye, Casamigos Reposado, MODELO, MODELO, MODELO, MODELO, Bulliet Rye, Casamigos Reposado, MODELO, MODELO, MODELO",14.0,161.86,25.0
5988,2024-02-03 19:19:00,"Fry Flight, Slider Flight",2.0,20.17,4.33
5995,2023-12-08 19:09:00,"Margarita Rock Flight, Margarita Rock Flight, Roasted Lemon Chicken, Fry Flight, Skewer Flight, Fettuccine Alfredo, Tempranillo - The Fabliest - Glass",7.0,162.75,32.55
6001,2024-01-07 13:51:00,"Mule Flight, Lemonade, Skewer Flight, Caprese Salad, Birthday Cheesecake Single",5.0,68.78999999999999,25.0
6008,2023-12-21 20:43:00,"Bluemoon, Cabernet - Flights Founder's Label - Glass",2.0,19.68,1.97
6008,2024-02-24 17:37:00,"Salad Flight, Slider Flight",2.0,33.17,17.7
6011,2024-02-02 19:36:00,"Fry Flight, Mac & Cheese Flight",2.0,39.28,15.53
6014,2024-02-25 13:20:00,"Mojito Flight, Margarita Rock Flight, Taco Flight, Slider Flight",4.0,93.95,6.58
6019,2023-11-22 16:18:00,HH Old Fashioned Flight,1.0,16.41,2.95
6021,2023-11-26 15:01:00,"Taco Flight, Slider Flight, White Wine Flight, Beer Flight, Beignet Flight",5.0,97.19,2.0
6025,2024-01-20 21:38:00,"805, Mocktini Flight, 805, Side Fries, 805",5.0,48.14,0.0
6031,2024-02-03 14:27:00,"HH Bloody Mary Flight, Empanada Flight",2.0,37.15,7.0
6031,2024-02-10 19:16:00,"Sierra Hazy, French 75",2.0,25.16,16.91
6035,2023-11-19 15:27:00,"Chicken n Waffles, Roasted Lemon Chicken, Macaroni & Cheese, Kids Milk, Wedge Salad",5.0,74.2,37.0
6037,2023-11-20 20:05:00,"MODELO, Caprese Salad, Baby Back Ribs Flight, Ahi Tuna Taco Flight, Elysian Space Dust",6.0,84.03999999999999,14.41
6039,2023-11-26 13:16:00,"HH Bloody Mary Flight, Chicken Wing Flight",3.0,57.93,13.0
6040,2024-01-06 12:32:00,"Coffee Regular, Flights 3 Egg Omelet, Classic Breakfast",4.0,39.25,11.0
6041,2024-02-18 17:18:00,"MODELO, MODELO, MODELO",5.0,43.75,10.0
6043,2024-01-26 18:10:00,"HH BEER, HH BEER, HH BEER, Baby Back Ribs Flight, One Meatball",5.0,44.76,2.63
6044,2023-11-11 19:32:00,"Salad Flight, Aperol Spritz",2.0,32.75,0.0
6051,2023-11-29 16:31:00,"Jim Beam, Jim Beam",2.0,21.86,10.5
6053,2024-02-16 20:37:00,"Frozen Margarita Flight, Roasted Lemon Chicken, Roasted Lemon Chicken, cheese flight",4.0,97.19,10.5
6056,2023-11-25 20:53:00,"Chicken Wing Flight, stella, stella, stella",4.0,48.09,5.0
6058,2023-12-15 16:56:00,"Bird Dog, Bird Dog",2.0,30.64,0.0
6066,2024-02-17 13:14:00,"Sierra Hazy, Aperol Spritz, Chicken Wing Flight",3.0,46.98,9.4
6070,2024-01-06 17:33:00,"Bird Dog, Martini",2.0,28.439999999999998,0.0
6072,2024-01-06 13:04:00,"HH Mimosa Flight, Beer Flight, Cast Iron Hash Flight",3.0,53.54,35.0
6072,2024-02-17 16:49:00,"Mimosa Flight, Margarita Rock Flight",2.0,52.5,23.81
6076,2024-01-20 16:58:00,"Fry Flight, Flights Burger, BBQ Pulled Pork Sandwich, Flights Burger, Taco Flight, Bird Dog",6.0,110.19999999999999,19.84
6082,2024-02-17 17:58:00,"Skewer Flight, Mocktini Flight, Side Fries",3.0,45.89,20.0
6094,2023-12-07 17:34:00,"Hh Beer Flight, HH BEER, Ketel One, Ketel One, HH BEER, HH BEER, Hh Beer Flight, HH BEER, Ketel One, Ketel One, HH BEER, HH BEER",12.0,118.06,12.0
6097,2024-01-13 17:43:00,"Beer Flight, Beer Flight, Side Fries, Pinot Noir - Josh - Glass",4.0,52.5,22.81
6099,2024-01-22 18:58:00,Jameson Dbl,1.0,26.25,13.98
6100,2023-11-10 20:55:00,"Pinot Noir - Josh - Glass, Don Julio 70, Pinot Noir - Josh - Glass, Don Julio 70",4.0,65.62,13.12
6103,2023-12-01 20:25:00,"Martini Flight, Margarita Rock Flight, Old Fashioned Flight, Mojito Flight, Margarita Rock Flight, Empanada Flight, Slider Flight, Fry Flight, Chicken Wing Flight",9.0,217.46,28.62
6103,2023-12-01 20:27:00,"Martini Flight, Frozen Margarita Flight, Fry Flight, Slider Flight, Baby Back Ribs Flight, Mule Flight",6.0,143.11,28.62
6110,2023-12-17 16:11:00,"Martini Flight, Taco Flight, Chicken Wing Flight, Fry Flight, Mule Flight",5.0,115.78,3.59
6120,2023-11-08 18:04:00,"HH Margarita Rock Flight, HH Mule Flight, Taco Flight, Empanada Flight, Chicken Wing Flight, Wedge Salad, Cheesecake Flight",7.0,125.53,7.86
6120,2023-12-22 17:17:00,"Well Gin, HH Margarita Rock Flight, HH Frozen Margarita Flight, Fry Flight",4.0,63.4,4.0
6125,2024-02-20 18:19:00,"Flights Burger, Flights Burger, Margarita Rock Flight, BBQ Pulled Pork Sandwich, Chicken Wing Flight",5.0,54.019999999999996,5.0
6135,2024-01-11 21:09:00,"Beer Flight, Pinot Noir - Josh - Glass, Ahi Tuna Taco Flight, Sierra Hazy",4.0,56.81,0.0
6140,2024-02-16 17:13:00,"HH Martini Flight, Fry Flight, Hummus, HH Old Fashioned Flight, Beignet Flight",5.0,80.8,16.16
6147,2024-02-10 17:21:00,"Syrah - The Pundit - Glass, I Heart Prosecco - Glass",1.0,11.469999999999999,2.0
6151,2023-11-24 19:25:00,"Baby Back Ribs Flight, Flights Burger, Brownie Bomber",3.0,54.53,12.39
6155,2024-01-12 20:32:00,"Paloma, Paloma, Bird Dog, Ahi Tuna Taco Flight, Flights Burger, Fry Flight, Slider Flight",7.0,120.09,10.24
6156,2024-01-06 17:17:00,"Caprese Salad, BBQ Pulled Pork Sandwich",2.0,33.79,5.0
6157,2024-02-10 17:13:00,"Margarita Rock Flight, Martini Flight, Frozen Margarita Flight, Lamb lolli, Roasted Lemon Chicken, Ahi Tuna Taco Flight, Skewer Flight, Salad Flight",8.0,194.41,2.0
6166,2024-01-11 18:23:00,Jim Beam,1.0,10.93,50.0
6168,2024-01-12 21:08:00,"Margarita Rock Flight, Don Julio Reposado, Don Julio Reposado",3.0,61.25,5.0
6171,2023-11-09 19:42:00,"Ghost Rider, Smoked Show, Ahi Tuna Taco Flight, Chicken Wing Flight, Fry Flight, Ghost Rider, Smoked Show",7.0,124.56,8.31
6176,2024-01-04 19:02:00,"Baby Back Ribs Flight, Hot Tea, Hot Tea, Fettuccine Alfredo, Beignet Flight",5.0,72.06,12.0
6186,2024-02-10 19:31:00,"Coke, Fry Flight, Taco Flight, Maverick, Side Fries",6.0,84.07,20.0
6187,2024-01-19 18:20:00,"HH BEER, HH BEER, HH BEER, Fettuccine Alfredo",4.0,45.87,8.25
6192,2024-01-19 19:33:00,"Margarita Rock Flight, Slider Flight, Mac & Cheese Flight, Taco Flight, Margarita Rock Flight",5.0,114.69,13.0
6194,2023-12-24 14:36:00,"HH Mimosa Flight, Elysian Space Dust, Orange Juice, cheese flight, Slider Flight, Salad Flight, Cast Iron Hash Flight, Toast Flight",9.0,138.64,0.0
6196,2024-01-20 18:46:00,"Flights Burger, Flights Burger, Sprite",3.0,41.46,6.52
6196,2024-01-22 17:31:00,"Slider Flight, Voodoo Ranger, Voodoo Ranger, Voodoo Ranger, Voodoo Ranger, Voodoo Ranger",6.0,49.12,25.0
6200,2024-02-26 18:10:00,"Pinot Grigio - 14 Hands - Glass, 3 Stella, 12 Oz New York Steak, Chicken Wing Flight, Pan Seared Salmon Fillet, Lemonade",6.0,133.29,27.53
6201,2023-12-21 19:25:00,"Flights Burger, Bacardi",2.0,31.659999999999997,2.0
6208,2023-11-10 19:31:00,"Slider Flight, Chicken Wing Flight, Fry Flight, Margarita Rock Flight",4.0,91.72,18.34
6215,2023-12-03 11:57:00,"Salad Flight, Baby Back Ribs Flight, 12 Oz New York Steak, Roasted Lemon Chicken, Fettuccine Alfredo, HH Bloody Mary Flight",6.0,159.43,0.0
6217,2024-02-16 20:57:00,"Mule Flight, Margarita Rock Flight, Fry Flight, Roasted Lemon Chicken, 12 Oz New York Steak, 12 Oz New York Steak, Ahi Tuna Taco Flight, Moscow Mule",8.0,216.29999999999998,8.63
6228,2024-02-17 18:34:00,"Soda Water, Sierra Hazy, Mimosa Flight, Elysian Space Dust",4.0,45.39,40.84
6230,2024-02-18 19:50:00,"Mile High, Baby Back Ribs Flight",2.0,39.32,0.0
6244,2024-02-18 14:22:00,"Cast Iron Hash Flight, Fettuccine Alfredo, Margarita Rock Flight, Fry Flight, Bird Dog",5.0,109.22999999999999,10.0
6245,2023-11-18 13:34:00,"Margarita Rock Flight, Slider Flight, Taco Flight, Salad Flight, Side Mac n Cheese",5.0,93.9,20.0
6250,2024-02-20 19:18:00,"Voodoo Ranger, Voodoo Ranger, Meatballs, Fettuccine Alfredo, Diet Coke",5.0,54.58,6.11
6256,2024-02-25 13:10:00,"Side Fries, Wedge Salad, Ginger Beer, Roasted Lemon Chicken, Soda Water, Birthday Cheesecake",6.0,54.04,9.73
6258,2023-11-18 13:49:00,Classic Breakfast,1.0,15.25,10.0
6260,2024-01-03 16:20:00,"Empanada Flight, Fettuccine Alfredo, Flights Burger, Rose - The Fabliest - Glass, Cabernet - Josh Hearth - Glass",5.0,85.16,2.95
