,Menu Item,Modifiers,Price,Qty,Discount,Net,Tax,Total,Voided?,Reason,Refund Qty,Refund,Last 4 Card Digits,Order Date,Tip,Gratuity
0,805,,$5.00,1,$0.00,$5.00,$0.460,$5.46,False,,0,$0.00,3566.0,2024-02-26 17:11:00,$8.00,$0.00
1,805,,$5.00,1,$0.00,$5.00,$0.460,$5.46,False,,0,$0.00,3566.0,2024-02-26 17:11:00,$8.00,$0.00
2,805,,$5.00,1,$0.00,$5.00,$0.460,$5.46,False,,0,$0.00,3566.0,2024-02-26 17:11:00,$8.00,$0.00
3,805,,$5.00,1,$0.00,$5.00,$0.460,$5.46,False,,0,$0.00,3566.0,2024-02-26 17:11:00,$8.00,$0.00
4,Empanada Flight,,$18.95,1,$0.00,$18.95,$1.790,$20.74,False,,0,$0.00,3566.0,2024-02-26 17:11:00,$8.00,$0.00
5,805,,$5.00,1,$0.00,$5.00,$0.460,$5.46,False,,0,$0.00,3566.0,2024-02-26 17:11:00,$8.00,$0.00
0,HH Martini Flight,All Passion Fruit,$15.00,1,$0.00,$15.00,$1.410,$16.41,False,,0,$0.00,781.0,2024-02-26 17:16:00,$1.00,$0.00
1,cheese flight,,$14.95,1,$0.00,$14.95,$1.410,$16.36,False,,0,$0.00,781.0,2024-02-26 17:16:00,$1.00,$0.00
2,HH Margarita Rock Flight,Tajin Rim,$15.00,1,$0.00,$15.00,$1.410,$16.41,False,,0,$0.00,781.0,2024-02-26 17:16:00,$1.00,$0.00
3,Taco Flight,,$17.95,1,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,781.0,2024-02-26 17:16:00,$1.00,$0.00
4,Frozen Margarita Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,781.0,2024-02-26 17:16:00,$1.00,$0.00
0,Sierra Hazy,,$5.00,1,$0.00,$5.00,$0.460,$5.46,False,,0,$0.00,9132.0,2024-02-26 17:21:00,$11.80,$0.00
1,Aperol Spritz,,$12.00,1,$0.00,$12.00,$1.120,$13.12,False,,0,$0.00,9132.0,2024-02-26 17:21:00,$11.80,$0.00
2,Sierra Hazy,,$5.00,1,$0.00,$5.00,$0.460,$5.46,False,,0,$0.00,9132.0,2024-02-26 17:21:00,$11.80,$0.00
3,Aperol Spritz,,$12.00,1,$0.00,$12.00,$1.120,$13.12,False,,0,$0.00,9132.0,2024-02-26 17:21:00,$11.80,$0.00
0,Well Vodka,,$11.00,1,$0.00,$11.00,$1.040,$12.04,False,,0,$0.00,3294.0,2024-02-26 17:21:00,$15.00,$0.00
0,HH Martini Flight,,$15.00,1,$0.00,$15.00,$1.410,$16.41,False,,0,$0.00,5185.0,2024-02-26 17:37:00,$0.00,$88.12
1,Long Island Iced Tea,,$16.00,1,$0.00,$16.00,$1.500,$17.50,False,,0,$0.00,5185.0,2024-02-26 17:37:00,$0.00,$88.12
2,Taco Flight,,$17.95,1,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,5185.0,2024-02-26 17:37:00,$0.00,$88.12
3,Well Vodka,Pineapple,$11.00,1,$0.00,$11.00,$1.040,$12.04,False,,0,$0.00,5185.0,2024-02-26 17:37:00,$0.00,$88.12
0,Titos,Dry,$12.00,1,$0.00,$12.00,$1.120,$13.12,False,,0,$0.00,1763.0,2023-12-13 16:47:00,$14.21,$0.00
1,Cordant Pinot Glass,,$20.00,1,$0.00,$20.00,$1.880,$21.88,False,,0,$0.00,1763.0,2023-12-13 16:47:00,$14.21,$0.00
2,Chardonnay - Ste Chateau Michelle - Glass,,$13.00,1,$0.00,$13.00,$1.210,$14.21,False,,0,$0.00,1763.0,2023-12-13 16:47:00,$14.21,$0.00
3,Slider Flight,,$19.95,1,$0.00,$19.95,$1.870,$21.82,False,,0,$0.00,1763.0,2023-12-13 16:47:00,$14.21,$0.00
0,HH Martini Flight,,$15.00,1,$0.00,$15.00,$1.410,$16.41,False,,0,$0.00,3736.0,2023-12-13 17:21:00,$9.85,$0.00
1,HH Gin Flight,,$15.00,1,$0.00,$15.00,$1.410,$16.41,False,,0,$0.00,3736.0,2023-12-13 17:21:00,$9.85,$0.00
2,HH Margarita Rock Flight,,$15.00,1,$0.00,$15.00,$1.410,$16.41,False,,0,$0.00,3736.0,2023-12-13 17:21:00,$9.85,$0.00
0,Elysian Space Dust,,$5.00,1,$0.00,$5.00,$0.460,$5.46,True,Customer Changed Mind,0,$0.00,2192.0,2023-12-13 18:19:00,$41.48,$0.00
1,Elysian Space Dust,,$5.00,1,$0.00,$5.00,$0.460,$5.46,True,Customer Changed Mind,0,$0.00,2192.0,2023-12-13 18:19:00,$41.48,$0.00
2,Elysian Space Dust,,$5.00,1,$0.00,$5.00,$0.460,$5.46,False,,0,$0.00,2192.0,2023-12-13 18:19:00,$41.48,$0.00
3,Elysian Space Dust,,$5.00,1,$0.00,$5.00,$0.460,$5.46,False,,0,$0.00,2192.0,2023-12-13 18:19:00,$41.48,$0.00
4,Elysian Space Dust,,$5.00,1,$0.00,$5.00,$0.460,$5.46,False,,0,$0.00,2192.0,2023-12-13 18:19:00,$41.48,$0.00
5,Fettuccine Alfredo,Shrimp,$26.95,1,$0.00,$26.95,$2.540,$29.49,False,,0,$0.00,2192.0,2023-12-13 18:19:00,$41.48,$0.00
0,Gin Bottle,,$20.00,1,$0.00,$20.00,$1.880,$21.88,False,,0,$0.00,3937.0,2023-12-13 18:21:00,$15.72,$0.00
0,Mimosa Flight,,$24.00,1,$4.04,$19.96,$1.870,$21.83,False,,0,$0.00,7473.0,2023-12-13 18:56:00,$7.08,$0.00
1,Mimosa Flight,,$24.00,1,$4.04,$19.96,$1.870,$21.83,False,,0,$0.00,7473.0,2023-12-13 18:56:00,$7.08,$0.00
2,Mule Flight,,$24.00,1,$4.04,$19.96,$1.870,$21.83,False,,0,$0.00,7473.0,2023-12-13 18:56:00,$7.08,$0.00
3,Martini Flight,,$24.00,1,$4.04,$19.96,$1.870,$21.83,False,,0,$0.00,7473.0,2023-12-13 18:56:00,$7.08,$0.00
4,12 Oz New York Steak,Medium Rare,$38.95,1,$6.56,$32.39,$3.030,$35.42,False,,0,$0.00,7473.0,2023-12-13 18:56:00,$7.08,$0.00
5,Skewer Flight,,$21.95,1,$3.70,$18.25,$1.720,$19.97,False,,0,$0.00,7473.0,2023-12-13 18:56:00,$7.08,$0.00
6,Fry Flight,,$16.95,1,$2.86,$14.09,$1.330,$15.42,False,,0,$0.00,7473.0,2023-12-13 18:56:00,$7.08,$0.00
7,Ahi Tuna Taco Flight,,$17.95,1,$3.02,$14.93,$1.410,$16.34,False,,0,$0.00,7473.0,2023-12-13 18:56:00,$7.08,$0.00
8,Baby Back Ribs Flight,,$21.95,1,$3.70,$18.25,$1.720,$19.97,False,,0,$0.00,7473.0,2023-12-13 18:56:00,$7.08,$0.00
0,Meatballs,,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,812.0,2023-12-13 19:10:00,$10.00,$0.00
1,Fry Flight,,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,812.0,2023-12-13 19:10:00,$10.00,$0.00
2,Baby Back Ribs Flight,,$21.95,1,$0.00,$21.95,$2.050,$24.00,False,,0,$0.00,812.0,2023-12-13 19:10:00,$10.00,$0.00
3,Morena Mia,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,812.0,2023-12-13 19:10:00,$10.00,$0.00
4,Sierra Hazy,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,812.0,2023-12-13 19:10:00,$10.00,$0.00
0,Fry Flight,,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,5659.0,2023-12-13 19:21:00,$9.18,$0.00
1,Taco Flight,,$17.95,1,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,5659.0,2023-12-13 19:21:00,$9.18,$0.00
2,Mac & Cheese Flight,,$18.95,1,$0.00,$18.95,$1.790,$20.74,False,,0,$0.00,5659.0,2023-12-13 19:21:00,$9.18,$0.00
3,Morena Mia,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,5659.0,2023-12-13 19:21:00,$9.18,$0.00
4,Cabernet - Flights Founder's Label - Bottle,,$39.00,1,$0.00,$39.00,$3.660,$42.66,False,,0,$0.00,5659.0,2023-12-13 19:21:00,$9.18,$0.00
0,Margarita Rock Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,9324.0,2023-12-13 20:03:00,$15.15,$0.00
1,Mojito,,$12.00,2,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,9324.0,2023-12-13 20:03:00,$15.15,$0.00
2,Fry Flight,,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,9324.0,2023-12-13 20:03:00,$15.15,$0.00
3,Chicken Wing Flight,"All Buffalo, All Ranch",$22.95,1,$0.00,$22.95,$2.160,$25.11,False,,0,$0.00,9324.0,2023-12-13 20:03:00,$15.15,$0.00
4,Slider Flight,"All Chicken, No Blue Cheese",$19.95,1,$0.00,$19.95,$1.870,$21.82,False,,0,$0.00,9324.0,2023-12-13 20:03:00,$15.15,$0.00
0,Old Fashioned Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,30.0,2023-12-13 20:07:00,$16.13,$0.00
1,BBQ Pulled Pork Sandwich,,$17.95,1,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,30.0,2023-12-13 20:07:00,$16.13,$0.00
0,Hummus,,$15.95,1,$0.00,$15.95,$1.500,$17.45,False,,0,$0.00,3277.0,2023-12-13 20:17:00,$11.09,$0.00
1,Pinot Noir - Josh - Glass,,$10.00,1,$0.00,$10.00,$0.930,$10.93,False,,0,$0.00,3277.0,2023-12-13 20:17:00,$11.09,$0.00
2,Martini Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,3277.0,2023-12-13 20:17:00,$11.09,$0.00
3,Martini Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,3277.0,2023-12-13 20:17:00,$11.09,$0.00
4,Side Pita Bread,,$3.00,1,$0.00,$3.00,$0.290,$3.29,False,,0,$0.00,3277.0,2023-12-13 20:17:00,$11.09,$0.00
0,Chicken Wing Flight,,$22.95,1,$0.00,$22.95,$2.160,$25.11,False,,0,$0.00,6379.0,2023-12-13 20:26:00,$20.51,$0.00
1,Mac & Cheese Flight,,$18.95,1,$0.00,$18.95,$1.790,$20.74,False,,0,$0.00,6379.0,2023-12-13 20:26:00,$20.51,$0.00
2,Mojito Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,6379.0,2023-12-13 20:26:00,$20.51,$0.00
3,Beer Flight,,$16.00,1,$0.00,$16.00,$1.500,$17.50,False,,0,$0.00,6379.0,2023-12-13 20:26:00,$20.51,$0.00
0,Flights Burger,"Medium Rare, NO Red Onion, NO Pickle, NO Flights Sauce",$16.95,1,$16.95,$0.00,$0.000,$0.00,False,,0,$0.00,1006.0,2023-12-14 16:43:00,$12.00,$0.00
0,Mule Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,5418.0,2023-12-14 15:53:00,$3.00,$0.00
1,Mule Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,5418.0,2023-12-14 15:53:00,$3.00,$0.00
2,Margarita Rock Flight,2 Prickly Pear 1 Mango Jalapeno Tajin Rim,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,5418.0,2023-12-14 15:53:00,$3.00,$0.00
3,Mojito Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,5418.0,2023-12-14 15:53:00,$3.00,$0.00
4,cheese flight,,$14.95,1,$0.00,$14.95,$1.410,$16.36,False,,0,$0.00,5418.0,2023-12-14 15:53:00,$3.00,$0.00
5,Empanada Flight,,$18.95,1,$0.00,$18.95,$1.790,$20.74,False,,0,$0.00,5418.0,2023-12-14 15:53:00,$3.00,$0.00
6,Taco Flight,,$17.95,1,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,5418.0,2023-12-14 15:53:00,$3.00,$0.00
7,Slider Flight,All Plant Based Patties,$19.95,1,$0.00,$19.95,$1.870,$21.82,False,,0,$0.00,5418.0,2023-12-14 15:53:00,$3.00,$0.00
8,Caprese Salad,,$12.95,1,$0.00,$12.95,$1.210,$14.16,False,,0,$0.00,5418.0,2023-12-14 15:53:00,$3.00,$0.00
9,Skewer Flight,,$21.95,1,$0.00,$21.95,$2.050,$24.00,False,,0,$0.00,5418.0,2023-12-14 15:53:00,$3.00,$0.00
0,Hummus,,$15.95,1,$0.00,$15.95,$1.500,$17.45,False,,0,$0.00,4567.0,2023-12-14 16:14:00,$3.00,$0.00
1,cheese flight,,$14.95,1,$0.00,$14.95,$1.410,$16.36,False,,0,$0.00,4567.0,2023-12-14 16:14:00,$3.00,$0.00
2,Pan Seared Salmon Fillet,,$27.95,1,$0.00,$27.95,$2.620,$30.57,False,,0,$0.00,4567.0,2023-12-14 16:14:00,$3.00,$0.00
3,Ahi Tuna Taco Flight,,$17.95,1,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,4567.0,2023-12-14 16:14:00,$3.00,$0.00
4,Fry Flight,,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,4567.0,2023-12-14 16:14:00,$3.00,$0.00
0,Flights Burger,Medium Well,$16.95,1,$8.48,$8.47,$0.790,$9.26,False,,0,$0.00,5324.0,2023-12-14 16:23:00,$5.00,$0.00
0,Beer Flight,,$16.00,1,$0.00,$16.00,$1.500,$17.50,False,,0,$0.00,7448.0,2024-01-20 16:20:00,$0.00,$0.00
1,Fettuccine Alfredo,Chicken,$26.95,1,$0.00,$26.95,$2.540,$29.49,False,,0,$0.00,7448.0,2024-01-20 16:20:00,$0.00,$0.00
2,Ahi Tuna Taco Flight,,$17.95,1,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,7448.0,2024-01-20 16:20:00,$0.00,$0.00
3,Beignet Flight,,$10.95,1,$0.00,$10.95,$1.040,$11.99,False,,0,$0.00,7448.0,2024-01-20 16:20:00,$0.00,$0.00
4,Beer Flight,,$16.00,1,$0.00,$16.00,$1.500,$17.50,False,,0,$0.00,7448.0,2024-01-20 16:20:00,$0.00,$0.00
0,Mile High,,$14.00,1,$0.00,$14.00,$1.320,$15.32,False,,0,$0.00,2460.0,2024-01-20 16:21:00,$3.94,$0.00
1,Side Fries,Garlic,$6.00,1,$0.00,$6.00,$0.570,$6.57,False,,0,$0.00,2460.0,2024-01-20 16:21:00,$3.94,$0.00
0,Macaroni & Cheese,NO Drink,$10.00,1,$0.00,$10.00,$0.930,$10.93,False,,0,$0.00,6907.0,2024-01-20 16:31:00,$0.00,$0.00
1,Macaroni & Cheese,NO Drink,$10.00,1,$0.00,$10.00,$0.930,$10.93,False,,0,$0.00,6907.0,2024-01-20 16:31:00,$0.00,$0.00
2,Mojito Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,6907.0,2024-01-20 16:31:00,$0.00,$0.00
3,Diet Coke,,$4.00,1,$0.00,$4.00,$0.380,$4.38,False,,0,$0.00,6907.0,2024-01-20 16:31:00,$0.00,$0.00
4,Lemonade,,$4.00,1,$0.00,$4.00,$0.380,$4.38,False,,0,$0.00,6907.0,2024-01-20 16:31:00,$0.00,$0.00
5,Coke,,$4.00,1,$0.00,$4.00,$0.380,$4.38,False,,0,$0.00,6907.0,2024-01-20 16:31:00,$0.00,$0.00
6,Empanada Flight,,$18.95,1,$0.00,$18.95,$1.790,$20.74,False,,0,$0.00,6907.0,2024-01-20 16:31:00,$0.00,$0.00
7,Slider Flight,,$19.95,1,$0.00,$19.95,$1.870,$21.82,False,,0,$0.00,6907.0,2024-01-20 16:31:00,$0.00,$0.00
8,Taco Flight,,$17.95,1,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,6907.0,2024-01-20 16:31:00,$0.00,$0.00
9,Chicken Wing Flight,,$22.95,1,$0.00,$22.95,$2.160,$25.11,False,,0,$0.00,6907.0,2024-01-20 16:31:00,$0.00,$0.00
10,Flights Burger,Medium Well,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,6907.0,2024-01-20 16:31:00,$0.00,$0.00
0,Sierra Hazy,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,705.0,2024-01-20 16:35:00,$25.00,$0.00
1,Bluemoon,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,705.0,2024-01-20 16:35:00,$25.00,$0.00
2,Fry Flight,,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,705.0,2024-01-20 16:35:00,$25.00,$0.00
3,Voodoo Ranger,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,705.0,2024-01-20 16:35:00,$25.00,$0.00
4,Bluemoon,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,705.0,2024-01-20 16:35:00,$25.00,$0.00
5,Bluemoon,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,705.0,2024-01-20 16:35:00,$25.00,$0.00
6,Chicken Wing Flight,,$22.95,1,$0.00,$22.95,$2.160,$25.11,False,,0,$0.00,705.0,2024-01-20 16:35:00,$25.00,$0.00
7,Morena Mia,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,705.0,2024-01-20 16:35:00,$25.00,$0.00
0,Margarita Rock Flight,Half Salt Half Tajin,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,3009.0,2024-01-20 16:38:00,$5.05,$14.44
1,Margarita,Salt,$13.00,1,$0.00,$13.00,$1.210,$14.21,False,,0,$0.00,3009.0,2024-01-20 16:38:00,$5.05,$14.44
2,Well Vodka,Shot,$11.00,1,$0.00,$11.00,$1.040,$12.04,False,,0,$0.00,3009.0,2024-01-20 16:38:00,$5.05,$14.44
3,Pinot Noir - Josh - Glass,,$10.00,1,$0.00,$10.00,$0.930,$10.93,False,,0,$0.00,3009.0,2024-01-20 16:38:00,$5.05,$14.44
4,Bluemoon,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,3009.0,2024-01-20 16:38:00,$5.05,$14.44
0,Bluemoon,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,4884.0,2024-01-20 16:35:00,$7.00,$0.00
1,Martini Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,4884.0,2024-01-20 16:35:00,$7.00,$0.00
0,Mojito Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,3294.0,2024-01-20 16:41:00,$24.47,$0.00
1,Old Fashioned Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,3294.0,2024-01-20 16:41:00,$24.47,$0.00
2,Taco Flight,,$17.95,1,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,3294.0,2024-01-20 16:41:00,$24.47,$0.00
3,Skewer Flight,,$21.95,1,$0.00,$21.95,$2.050,$24.00,False,,0,$0.00,3294.0,2024-01-20 16:41:00,$24.47,$0.00
4,Ahi Tuna Taco Flight,,$17.95,1,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,3294.0,2024-01-20 16:41:00,$24.47,$0.00
5,Side Fries,Truffle,$6.00,1,$0.00,$6.00,$0.570,$6.57,False,,0,$0.00,3294.0,2024-01-20 16:41:00,$24.47,$0.00
0,Hummus,,$15.95,1,$0.00,$15.95,$1.500,$17.45,False,,0,$0.00,3049.0,2024-01-20 16:51:00,$20.00,$0.00
1,Martini,Well Gin,$12.00,1,$0.00,$12.00,$1.120,$13.12,False,,0,$0.00,3049.0,2024-01-20 16:51:00,$20.00,$0.00
2,Well Whiskey,,$12.00,1,$0.00,$12.00,$1.120,$13.12,False,,0,$0.00,3049.0,2024-01-20 16:51:00,$20.00,$0.00
3,Baby Back Ribs Flight,,$21.95,1,$0.00,$21.95,$2.050,$24.00,False,,0,$0.00,3049.0,2024-01-20 16:51:00,$20.00,$0.00
4,Wedge Salad,Dressing On The Side,$12.95,1,$0.00,$12.95,$1.210,$14.16,False,,0,$0.00,3049.0,2024-01-20 16:51:00,$20.00,$0.00
5,Sierra Hazy,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,3049.0,2024-01-20 16:51:00,$20.00,$0.00
6,Well Whiskey,,$12.00,1,$0.00,$12.00,$1.120,$13.12,False,,0,$0.00,3049.0,2024-01-20 16:51:00,$20.00,$0.00
0,Fry Flight,,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,6076.0,2024-01-20 16:58:00,$19.84,$0.00
1,Flights Burger,Medium,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,6076.0,2024-01-20 16:58:00,$19.84,$0.00
2,BBQ Pulled Pork Sandwich,,$17.95,1,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,6076.0,2024-01-20 16:58:00,$19.84,$0.00
3,Flights Burger,"Medium, NO Pickle",$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,6076.0,2024-01-20 16:58:00,$19.84,$0.00
4,Taco Flight,,$17.95,1,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,6076.0,2024-01-20 16:58:00,$19.84,$0.00
5,Bird Dog,,$14.00,1,$0.00,$14.00,$1.320,$15.32,False,,0,$0.00,6076.0,2024-01-20 16:58:00,$19.84,$0.00
0,Voodoo Ranger,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,7936.0,2024-01-20 17:03:00,$26.45,$0.00
1,Meatballs,Sauce On Side,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,7936.0,2024-01-20 17:03:00,$26.45,$0.00
2,Voodoo Ranger,,$8.00,1,$0.00,$8.00,$0.750,$8.75,False,,0,$0.00,7936.0,2024-01-20 17:03:00,$26.45,$0.00
0,Well Tequila,Bird Dog,$13.00,1,$0.00,$13.00,$1.210,$14.21,False,,0,$0.00,9657.0,2024-01-20 17:10:00,$0.00,$0.00
1,Bird Dog,,$14.00,1,$0.00,$14.00,$1.320,$15.32,False,,0,$0.00,9657.0,2024-01-20 17:10:00,$0.00,$0.00
2,Bird Dog,,$14.00,1,$0.00,$14.00,$1.320,$15.32,False,,0,$0.00,9657.0,2024-01-20 17:10:00,$0.00,$0.00
3,Fry Flight,,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,9657.0,2024-01-20 17:10:00,$0.00,$0.00
4,Bird Dog,,$14.00,1,$0.00,$14.00,$1.320,$15.32,False,,0,$0.00,9657.0,2024-01-20 17:10:00,$0.00,$0.00
5,Bird Dog,,$14.00,1,$0.00,$14.00,$1.320,$15.32,False,,0,$0.00,9657.0,2024-01-20 17:10:00,$0.00,$0.00
6,Well Tequila,Bird Dog,$13.00,1,$0.00,$13.00,$1.210,$14.21,False,,0,$0.00,9657.0,2024-01-20 17:10:00,$0.00,$0.00
7,Beignet Flight,,$10.95,1,$0.00,$10.95,$1.040,$11.99,False,,0,$0.00,9657.0,2024-01-20 17:10:00,$0.00,$0.00
0,Fry Flight,,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,181.0,2024-01-20 17:43:00,$8.73,$0.00
1,Caprese Salad,,$12.95,1,$0.00,$12.95,$1.210,$14.16,False,,0,$0.00,181.0,2024-01-20 17:43:00,$8.73,$0.00
2,Ahi Tuna Taco Flight,,$17.95,1,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,181.0,2024-01-20 17:43:00,$8.73,$0.00
0,Chicken Wing Flight,,$22.95,1,$0.00,$22.95,$2.160,$25.11,False,,0,$0.00,4704.0,2024-01-20 18:42:00,$11.99,$0.00
1,Flights Burger,"Medium, Bacon On Side ,sub Caeser Salad No Fries",$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,4704.0,2024-01-20 18:42:00,$11.99,$0.00
0,Mac & Cheese Flight,,$18.95,1,$0.00,$18.95,$1.790,$20.74,True,Server Error,0,$0.00,9081.0,2024-01-20 17:15:00,$29.04,$0.00
0,Frozen Margarita Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,5925.0,2024-01-20 17:28:00,$25.36,$0.00
1,Slider Flight,Without Blue Cheese,$19.95,1,$0.00,$19.95,$1.870,$21.82,False,,0,$0.00,5925.0,2024-01-20 17:28:00,$25.36,$0.00
2,Fry Flight,,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,5925.0,2024-01-20 17:28:00,$25.36,$0.00
0,Fry Flight,,$16.95,1,$16.95,$0.00,$0.000,$0.00,False,,0,$0.00,5564.0,2024-01-20 17:40:00,$26.97,$0.00
1,Chicken Wing Flight,,$22.95,1,$22.95,$0.00,$0.000,$0.00,False,,0,$0.00,5564.0,2024-01-20 17:40:00,$26.97,$0.00
2,Ahi Tuna Taco Flight,,$17.95,1,$17.95,$0.00,$0.000,$0.00,False,,0,$0.00,5564.0,2024-01-20 17:40:00,$26.97,$0.00
3,Slider Flight,"Beef, Beef, Beef",$19.95,1,$19.95,$0.00,$0.000,$0.00,False,,0,$0.00,5564.0,2024-01-20 17:40:00,$26.97,$0.00
4,Chicken Wing Flight,,$22.95,1,$22.95,$0.00,$0.000,$0.00,False,,0,$0.00,5564.0,2024-01-20 17:40:00,$26.97,$0.00
5,Beignet Flight,,$10.95,1,$10.95,$0.00,$0.000,$0.00,False,,0,$0.00,5564.0,2024-01-20 17:40:00,$26.97,$0.00
0,Flights Burger,"Medium Well, Cut in Half, Lettuce Wrapped",$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,2130.0,2024-01-20 17:50:00,$6.00,$0.00
1,Smoked Show,,$14.00,1,$0.00,$14.00,$1.320,$15.32,False,,0,$0.00,2130.0,2024-01-20 17:50:00,$6.00,$0.00
2,Old Fashioned,,$12.00,1,$0.00,$12.00,$1.120,$13.12,False,,0,$0.00,2130.0,2024-01-20 17:50:00,$6.00,$0.00
3,Well Whiskey,,$12.00,1,$0.00,$12.00,$1.120,$13.12,False,,0,$0.00,2130.0,2024-01-20 17:50:00,$6.00,$0.00
4,Brownie Bomber,,$10.95,1,$0.00,$10.95,$1.040,$11.99,False,,0,$0.00,2130.0,2024-01-20 17:50:00,$6.00,$0.00
0,Gin Flight,,$24.00,1,$0.00,$24.00,$2.250,$26.25,False,,0,$0.00,1950.0,2024-01-20 17:51:00,$8.42,$0.00
1,Mocktini Flight,,$14.00,1,$0.00,$14.00,$1.320,$15.32,False,,0,$0.00,1950.0,2024-01-20 17:51:00,$8.42,$0.00
2,Slider Flight,,$19.95,1,$0.00,$19.95,$1.870,$21.82,False,,0,$0.00,1950.0,2024-01-20 17:51:00,$8.42,$0.00
3,Fry Flight,,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,1950.0,2024-01-20 17:51:00,$8.42,$0.00
4,Ahi Tuna Taco Flight,,$17.95,1,$0.00,$17.95,$1.680,$19.63,False,,0,$0.00,1950.0,2024-01-20 17:51:00,$8.42,$0.00
5,Fry Flight,,$16.95,1,$0.00,$16.95,$1.590,$18.54,False,,0,$0.00,1950.0,2024-01-20 17:51:00,$8.42,$0.00
6,Chicken Wing Flight,,$22.95,1,$0.00,$22.95,$2.160,$25.11,False,,0,$0.00,1950.0,2024-01-20 17:51:00,$8.42,$0.00
0,Pinot Noir - Josh - Glass,,$10.00,1,$0.00,$10.00,$0.930,$10.93,False,,0,$0.00,1851.0,2023-12-29 16:33:00,$12.77,$0.00
